trade_date,ts_code,asof_time,asof_price_1400,next_trade_date,next_close,actual_return_vs_1400,actual_up_label,actual_down_label,actual_flat_label,actual_limitup_label,feature_return_from_open_to_1400,feature_return_from_vwap_to_1400,feature_high_drawdown_until_1400,feature_low_rebound_until_1400,feature_intraday_volatility_until_1400,feature_volume_until_1400,feature_amount_until_1400,feature_morning_volume_ratio,feature_afternoon_volume_ratio,feature_vwap_deviation,feature_price_slope_morning,feature_price_slope_afternoon,feature_volume_slope_afternoon,feature_range_until_1400,feature_close_position_until_1400,feature_version,label_version,created_at
20260126,600150.SH,14:00,35.32,20260127,34.9,-0.011891279728199367,0,1,0,0,-0.006749156355455588,-0.0063909350265226594,-0.02160664819944602,0.00512236767216856,0.001184288845231623,82094337.0,2918222151.0,0.7503911384289516,0.24960886157104845,-0.0063909350265226594,-0.0018333333333333238,0.0011864406779661064,-24628.694915254237,0.026996625421822296,0.18749999999999953,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20251223,600150.SH,14:00,33.3,20251224,33.37,0.0021021021021021546,1,0,0,0,0.0036166365280287938,0.004008927472571644,-0.0026954177897574594,0.01185050136736554,0.0006196337925301458,34169845.0,1133312471.0,0.6869137100270721,0.31308628997292787,0.004008927472571644,0.0002500000000000095,0.0018644067796610073,357.10169491525426,0.014466546112115852,0.8124999999999944,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260326,600150.SH,14:00,30.73,20260327,30.84,0.0035795639440285854,1,0,0,0,-0.03516483516483515,-0.015969454102170655,-0.03516483516483515,0.0022831050228311334,0.0008913053785849301,61654344.0,1925385344.0,0.5780273811687948,0.4219726188312051,-0.015969454102170655,-0.005000000000000012,-0.00847457627118644,-9001.0,0.0373626373626374,0.05882352941176488,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20251225,600150.SH,14:00,33.84,20251226,33.68,-0.004728132387706974,0,1,0,0,0.014997000599880073,0.005595681791895624,-0.0035335689045935537,0.017132551848512145,0.0005557150005280808,37949375.0,1277060824.0,0.6129787381215106,0.38702126187848945,0.005595681791895624,0.0024166666666666594,0.0033898305084746243,-1966.7796610169491,0.020695860827834364,0.8260869565217422,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260401,600150.SH,14:00,30.9,20260402,30.9,0.0,0,0,1,0,-0.012779552715655007,-0.007788921562445816,-0.01717557251908408,0.0006476683937823857,0.0009402535303149189,46284487.0,1441417738.0,0.8012533227385669,0.1987466772614332,-0.007788921562445816,-0.0024166666666666594,-0.0010169491525424115,-9399.881355932202,0.017891373801917004,0.03571428571428481,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260722,600150.SH,14:00,33.02,20260723,33.76,0.02241066020593574,1,0,0,0,0.0042579075425790425,-0.009038496784784966,-0.023076923076922884,0.010713192531374371,0.0016015571555573309,89691498.0,2988625950.0,0.8295249233098995,0.17047507669010054,-0.009038496784784966,0.0038333333333333405,-0.0028813559322032984,-17304.169491525423,0.03436739659367383,0.30973451327433876,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260320,600150.SH,14:00,33.53,20260323,31.13,-0.07157769161944538,0,1,0,0,-0.024723676556137275,-0.008893736543562403,-0.02557396105783194,0.0005968367651447704,0.0010465597829348659,58700785.0,1985899387.0,0.8172357831330535,0.1827642168669465,-0.008893736543562403,-0.004333333333333359,-0.005084745762711816,-6842.372881355932,0.026178010471204147,0.02222222222222573,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260317,600150.SH,14:00,34.65,20260318,34.58,-0.002020202020202033,0,1,0,0,-0.008583690987124637,-0.008480975122204581,-0.01562500000000011,0.0005775339301183902,0.000700030919237126,55280276.0,1931845497.0,0.7198882292121697,0.28011177078783034,-0.008480975122204581,-0.0006666666666666524,-0.0035593220338983197,-431.4406779661017,0.016309012875536488,0.03508771929823862,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260312,600150.SH,14:00,35.99,20260313,35.18,-0.022506251736593597,0,1,0,0,-0.01612903225806439,-0.004188259472424627,-0.018008185538881172,0.006150405367626455,0.0009461568374931618,64687435.0,2337892486.0,0.7966069763007299,0.2033930236992702,-0.004188259472424627,-0.00625,0.0032203389830509294,-19800.20338983051,0.024056861673045257,0.25,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20251114,600150.SH,14:00,34.46,20251117,34.65,0.005513639001741177,1,0,0,0,-0.0002901073397156839,-0.00029924130350189593,-0.004334007512279636,0.0034944670937682165,0.0005244073038845872,23658485.0,815515429.0,0.7682458957114118,0.23175410428858823,-0.00029924130350189593,-0.0001666666666666335,0.0003389830508475106,-5353.372881355932,0.007832898172323645,0.44444444444444153,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260812,600150.SH,14:00,33.9,20260813,33.78,-0.003539823008849474,0,1,0,0,0.004146919431279539,0.0058198734618222225,0.0,0.011638316920322245,0.0009257435409324639,49726963.0,1675989996.0,0.7911724671382002,0.20882753286179975,0.0058198734618222225,0.0001666666666666927,0.002542372881355908,-7224.6949152542375,0.011552132701421818,1.0,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260713,600150.SH,14:00,34.46,20260714,33.77,-0.020023215322112486,0,1,0,0,-0.0671358960476447,-0.0029991965246938257,-0.0671358960476447,0.020432336393248374,0.002800912260761426,192870346.0,6666305684.0,0.8485856866767896,0.1514143133232104,-0.0029991965246938257,-0.024249999999999973,0.009661016949152548,-46781.35593220339,0.08581483486735232,0.21766561514195548,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260224,600150.SH,14:00,37.29,20260225,38.1,0.021721641190667773,1,0,0,0,0.01635322976287812,0.004190759576982339,-0.016094986807387857,0.024450549450549364,0.001674458254874596,116112610.0,4311769637.0,0.8663674858398239,0.13363251416017605,0.004190759576982339,0.005083333333333329,0.0016949152542373122,-17895.84745762712,0.04088307440719542,0.5933333333333337,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260806,600150.SH,14:00,34.7,20260807,34.85,0.004322766570605152,1,0,0,0,-0.005730659025787843,-0.002642965802968522,-0.011958997722095521,0.004632310364794501,0.0009203574667648958,54766090.0,1905419281.0,0.8457148392371995,0.1542851607628005,-0.002642965802968522,-0.002499999999999976,0.0010169491525424115,-4316.949152542373,0.01661891117478505,0.2758620689655244,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20251229,600150.SH,14:00,33.55,20251230,33.26,-0.008643815201192173,0,1,0,0,-0.0032679738562091387,-0.0043611298775215745,-0.009740259740259938,0.0,0.0007034163604770484,27073685.0,912300794.0,0.7406871654154209,0.2593128345845791,-0.0043611298775215745,0.0,-0.0025423728813560287,3679.7966101694915,0.009803921568627612,0.0,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260721,600150.SH,14:00,32.91,20260722,33.02,0.0033424491036160298,1,0,0,0,-0.023442136498516453,-0.0008147185767461984,-0.023442136498516453,0.011370620774431295,0.0018826471779399508,76738724.0,2527530633.0,0.8120291392908748,0.18797086070912516,-0.0008147185767461984,-0.008916666666666668,0.006101694915254228,-24632.20338983051,0.034421364985163315,0.31896551724137606,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260331,600150.SH,14:00,31.14,20260401,31.05,-0.0028901734104046506,0,1,0,0,0.007766990291262266,-0.001781252970317726,-0.01236917221693623,0.0107108081791627,0.0011471548054164272,68760913.0,2145035682.0,0.863136663121387,0.136863336878613,-0.001781252970317726,0.001083333333333325,0.001525423728813557,-4157.627118644068,0.02330097087378649,0.45833333333333437,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260715,600150.SH,14:00,34.08,20260716,33.0,-0.03169014084507038,0,1,0,0,0.015797317436661684,0.002759850061045732,-0.008726003490401535,0.022502250225022502,0.0016005156316458782,78111740.0,2654721466.0,0.7996381337811704,0.2003618662188296,0.002759850061045732,0.0036666666666666475,0.0016949152542373122,-10713.796610169491,0.031296572280178965,0.7142857142857114,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260518,600150.SH,14:00,38.32,20260519,37.49,-0.021659707724425825,0,1,0,0,-0.04676616915422893,-0.02198085607273914,-0.05499383477188646,0.0013065064018813466,0.0016606263812675268,113777406.0,4457939525.0,0.7473104985360626,0.2526895014639374,-0.02198085607273914,-0.012083333333333357,-0.006101694915254228,-9540.57627118644,0.05671641791044761,0.02192982456140232,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260527,600150.SH,14:00,37.72,20260528,38.18,0.012195121951219523,1,0,0,0,-0.02025974025974031,-0.022814079649721153,-0.05676419104776198,0.0005305039787797394,0.0020456563817268206,101597328.0,3921721683.0,0.8538664717639031,0.1461335282360969,-0.022814079649721153,-0.005000000000000012,-0.0011864406779661064,-4749.728813559322,0.05948051948051946,0.008733624454146736,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20251210,600150.SH,14:00,34.51,20251211,34.09,-0.012170385395537386,0,1,0,0,0.0052432274978153615,-0.001147010219304745,-0.008333333333333304,0.005536130536130557,0.0012858734742558979,41998103.0,1451018868.0,0.8125016741827601,0.18749832581723988,-0.001147010219304745,0.0015833333333333144,0.0008474576271185959,-10854.745762711864,0.013981939994174101,0.39583333333333115,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260626,600150.SH,14:00,33.71,20260629,33.59,-0.003559774547611916,0,1,0,0,-0.04232954545454548,-0.006869964245139526,-0.044771890053839525,0.01505570611261664,0.001540989773613677,100573108.0,3413771962.0,0.8345675963399679,0.16543240366003206,-0.006869964245139526,-0.015166666666666669,0.005593220338983022,-30034.406779661018,0.059090909090909034,0.24038461538461559,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
